,review_date,rating,ingredients,characteristics
2211,2013,3.25,"3- B,S,C","grassy, dairy, mild fatty"
2212,2013,3.75,"3- B,S,C","nutty, chocolate ice cream"
2213,2013,4.0,"3- B,S,C","pronounced berry,mild smoke"
2214,2013,4.0,"3- B,S,C","delicate, nutty, cocoa, dairy"
2215,2013,4.0,"3- B,S,C","roasted nuts, burnt brownie"
2216,2013,3.25,"3- B,S,C","creamy, nutty, roasty"
2217,2013,4.0,"3- B,S,C","floral, berry, clove"
2218,2014,3.5,"3- B,S,C","basic chocolate, accessible"
2219,2014,3.75,"3- B,S,C","creamy, sour orange"
2220,2014,3.25,"3- B,S,C","spicy, woodsy"
2221,2014,3.5,"3- B,S,C","robust, nutty, brownie"
2222,2014,3.75,"3- B,S,C","creamy, smokey, rich cocoa"
2223,2014,3.25,"3- B,S,C","tart, mild sour"
2224,2015,3.5,"3- B,S,C","roasted nuts, dried fruit"
2225,2015,4.0,"3- B,S,C","balanced, nuts, strawberry"
2226,2016,3.5,"3- B,S,C","creamy, sweet, deep choco"
2227,2016,3.5,"3- B,S,C",robust dark tropical fruit
2228,2016,3.5,"3- B,S,C","creamy, diluted, mild choco"
2229,2016,3.75,"3- B,S,C",evolves black pepper to citrus
2230,2016,3.75,"3- B,S,C","banana, nutty"
2231,2016,4.0,"3- B,S,C","creamy, honey, blackberry"
2232,2016,3.25,"3- B,S,C","nutty, banana, harsh ending"
2233,2017,3.25,"3- B,S,C","creamy, roasty, woody"
2234,2017,4.0,"3- B,S,C","creamy, honey, marshmallow"
2235,2018,3.0,"3- B,S,C","sweet edge, lemon, muted"
2236,2018,4.0,"3- B,S,C","creamy, acidic, balanced"
2237,2018,4.0,"3- B,S,C","nutty, cocoa"
2238,2021,3.5,"3- B,S,C","red fruit, peanut butter, cocoa"
2239,2021,3.5,"3- B,S,C","spice, sour malt, woody"
2240,2021,3.25,"4- B,S,C,V","sweet, cocoa, candy like"
2241,2021,4.0,"3- B,S,C","cinamon, nutmeg, hot cocoa"
2242,2022,4.0,"3- B,S,C","creamy,choco strawberry,vanilla"
2243,2014,3.25,"2- B,S","earthy, dried fruit, complex"
2244,2014,3.5,"2- B,S","intense, tannic, choco, earthy"
2245,2017,3.25,"2- B,S","few grits, sweet, cocoa"
2246,2017,3.25,"2- B,S","dry, floral, earthy"
2247,2017,3.25,"2- B,S","sandy, smokey, fruit, sour"
2248,2017,3.5,"2- B,S","tart, sour, basic"
2249,2017,3.5,"2- B,S","dry, earthy, roasty"
2250,2017,3.5,"2- B,S","sticky, mild fruit, brownie"
2251,2012,3.0,"4- B,S,C,V","oily, floral, dairy"
2252,2012,3.0,"4- B,S,C,V","fatty, muted strawberry"
2253,2012,3.25,"4- B,S,C,V","oily, floral"
2254,2014,2.75,"3- B,S,C","bready, sour milk, fatty"
2255,2016,3.5,"3- B,S,C","spicy, chocolatey"
2256,2016,3.75,"3- B,S,C","floral, sandy"
2257,2016,3.75,"3- B,S,C","powdery, cherry, astringent"
2258,2017,2.75,"3- B,S,C","floral, earthy, burnt rubber"
2259,2017,3.5,"3- B,S,C","floral, astringent"
2260,2017,3.75,"3- B,S,C","sandy, robust, grapes, malt"
2261,2021,3.25,"2- B,S","strong roast, tart raspberry"
2262,2021,3.5,"2- B,S","plum, roasty undertone, sour"
2263,2021,3.5,"2- B,S","dairy, cocoa, well balanced"
2264,2013,3.0,"4- B,S,C,L","fatty, mild fruit, off note"
2265,2013,3.0,"3- B,S,L","unrefined, sweet, mild coffee"
2266,2013,2.25,"3- B,S,L","gritty,intense coffee, metallic"
2267,2022,3.25,"2- B,S","slow to develop, melon, earthy"
2268,2022,3.5,"2- B,S","honey, cocoa, graham"
2269,2022,3.5,"2- B,S","raisins, molasses, herbal tea"
2270,2015,3.0,"4- B,S*,C,V","coconut, mild vanilla"
2271,2015,3.0,"4- B,S*,C,V","coconut, cocoa, few grits"
2272,2015,3.0,"4- B,S*,C,V","dried fruit, coconut, few grits"
2273,2015,3.0,"4- B,S*,C,V","brownie, few grits, sandy"
2274,2015,3.0,"4- B,S*,C,V","red fruit, coconut"
2275,2011,3.25,"4- B,S,C,V","peanut butter,vanilla,artificial"
2276,2012,2.75,"4- B,S,C,V","creamy, vanilla, moldy"
2277,2014,3.5,"3- B,S,C","floral, hints of fruit"
2278,2014,3.5,"3- B,S,C","oily surface, floral, earthy"
2279,2017,2.5,"3- B,S,C","fatty, rubber, off notes"
2280,2012,2.5,"4- B,S,C,V","vanilla, sweet"
2281,2012,2.5,"4- B,S,C,V","dry, sweet, vanilla(n)"
2282,2012,2.75,"4- B,S,C,V","bland, earthy"
2283,2013,2.75,"2- B,S","molasses, sour, astringent"
2284,2013,3.25,"2- B,S","intense, rich, dark berry"
2285,2016,2.5,"5- B,S,C,V,L","sandy, sweet, vanilla"
2286,2016,3.0,"5- B,S,C,V,L","powdery, vanilla, earthy"
2287,2016,2.75,"3- B,S,C","sticy, nutty, roasty, off notes"
2288,2016,3.0,"3- B,S,C","sticky, sweet, nutty, roasty"
2289,2015,2.75,"2- B,S","ham, sour, intense"
2290,2019,2.75,"2- B,S","fruit, burnt, harsh"
2291,2021,3.0,"3- B,S,C","overly roasty, spicy"
2292,2021,3.0,"3- B,S,C","earthy, roasty, hammy"
2293,2021,3.5,"3- B,S,C","melon, mocha"
2294,2021,3.75,"3- B,S,C","herbal, tea, dried fruit"
2295,2018,3.25,"5- B,S,C,V,L","acidic, cocoa, dried fruit"
2296,2018,2.75,"3- B,S,C","fatty, sour, off notes"
2297,2018,3.0,"5- B,S,C,V,L","buttery, cheesy"
2298,2018,2.5,"5- B,S,C,V,L","pungent, molasses, sour"
2299,2018,3.0,"5- B,S,C,V,L","cardboard, cheesy"
2300,2020,3.25,"3- B,S,C","burnt black licorice, intense"
2301,2020,3.0,"3- B,S,C","dried fig, earthy, dirty"
2302,2020,3.25,"3- B,S,C","savory lemon, ham"
2303,2011,3.0,"3- B,S,C","rustic, sugar dominates"
2304,2012,3.25,"3- B,S,C","rustic, large unground pieces"
2305,2012,3.25,"3- B,S,C","rustic, bright fruit"
2306,2012,3.75,"3- B,S,C","sweet, spicy"
2307,2013,3.5,"3- B,S,C","light color, sandy, fruity"
2308,2013,3.5,"3- B,S,C","dark color, sandy, fruity"
2309,2013,3.25,"3- B,S,C","sour milk, hot cocoa"
2310,2014,3.5,"3- B,S,C","sandy, earthy, spice, nutty"
2311,2014,3.75,"3- B,S,C","sandy, banana"
2312,2015,3.25,"3- B,S,C","sweet, brownie, sour"
2313,2015,3.25,"3- B,S,C","rustic, spicy, earthy"
2314,2015,3.25,"3- B,S,C","sour orange, fatty"
2315,2015,3.75,"3- B,S,C","coarse, spicy cinnamon"
2316,2015,3.25,"3- B,S,C","smokey, mild citrus"
2317,2015,3.5,"3- B,S,C","rustic, earthy, tea"
2318,2013,2.75,"4- B,S,C,V","licorice, dried fruit, burnt fuel"
2319,2013,2.75,"4- B,S,C,V","oily, cardboard, sour"
2320,2013,2.5,"4- B,S,C,V","vanilla, fuel, earthy"
2321,2013,3.0,"4- B,S,C,V","vanilla, fatty, vegetal, mint"
2322,2015,3.0,"5- B,S,C,V,L","flat, smoke, marshmallow"
2323,2015,3.25,"5- B,S,C,V,L","creamy, smoke, ham"
2324,2015,3.25,"5- B,S,C,V,L","vanilla, butter, caramel"
2325,2015,2.75,"4- B,S,C,L","intense, grassy, smokey"
2326,2019,2.75,"3- B,S,C","cocoa,sweet,fatty, cardboard"
2327,2019,3.0,"3- B,S,C","intense cocoa, fatty, sticky"
2328,2016,3.25,"2- B,S","earthy, floral, dry"
2329,2019,3.0,"4- B,S,C,V","vanilla, fatty"
2330,2019,3.25,"3- B,S,C","blackberry, dirt, high roast"
2331,2019,4.0,"3- B,S,C",fig
2332,2015,3.0,"4- B,S,C,V","berry, spices, smoke"
2333,2019,3.0,"3- B,S,C","nutty, off, roasty, fatty"
2334,2019,3.25,"3- B,S,C","nutty, fruit, sour, floral"
2335,2021,2.75,"3- B,S,C","earthy, fatty, gritty"
2336,2007,3.0,"3- B,S,C","sandy, sour banana, sweet"
2337,2009,2.75,"3- B,S,C","rustic, sweet, earthy"
2338,2011,3.25,"3- B,S,C","grainy, blueberries, bitter"
2339,2014,3.0,"3- B,S,C","coarse, watering, sweet"
2340,2008,2.5,"5- B,S,C,V,L","gritty,sweet,swiss miss,vanilla"
2341,2008,2.5,"5- B,S,C,V,L","tangy, off, musty, sour"
2342,2008,2.75,"5- B,S,C,V,L","dry, red berry, off note"
2343,2008,2.5,"5- B,S,C,V,L","dry, musty, flat"
2344,2009,2.75,"5- B,S,C,V,L","tea, sweet, astringent"
2345,2009,3.0,"5- B,S,C,V,L","nutty, candy-like"
2346,2012,3.25,"3- B,S,C","spicy, ginger, bitter"
2347,2016,2.0,"5- B,S,C,V,L","strong vanilla, sweet, fatty"
2348,2012,2.75,"4- B,S,C,V","molasses, off notes"
2349,2012,3.0,"4- B,S,C,V","molasses, caramel, spice"
2350,2012,3.0,"4- B,S,C,V","molasses, caramel, fruity"
2351,2012,3.5,"4- B,S,C,V","molasses, caramel"
2352,2012,3.25,"4- B,S,C,V","gritty, rum, molasses"
2353,2012,2.0,"4- B,S,C,V","perfume, chemical, soapy"
2354,2012,3.25,"3- B,S,C","molasses, fruit, floral"
2355,2012,2.75,"3- B,S,C","candy,peanut butter,caramel"
2356,2012,3.0,"3- B,S,C","sticky, caramel"
2357,2012,3.25,"3- B,S,C","molasses, caramel"
2358,2012,2.75,"3- B,S,C","flat, cardboard, metallic"
2359,2012,3.0,"4- B,S,C,V","earthy, savory, hammy"
2360,2012,3.25,"3- B,S,C","green apple, sweet"
2361,2012,3.5,"3- B,S,C","honey, pepper, charcoal"
2362,2014,3.25,"2- B,S","intense, mild coffee and rum"
2363,2014,3.75,"2- B,S","sweet, rich, tannic, fruity"
2364,2014,3.75,"2- B,S","creamy, almond, butter"
2365,2015,2.75,"2- B,S","spicy, black pepper, intense"
2366,2015,3.75,"2- B,S","nutty, raspberry, metallic"
2367,2015,3.75,"2- B,S","bright fruit, mild sour"
2368,2015,3.25,"2- B,S","floral, earthy, bourbon"
2369,2015,3.5,"3- B,S,C","spicy, black pepper, bold"
2370,2015,3.75,"3- B,S,C","walnuts, cocoa, easy melt"
2371,2019,3.0,"3- B,S,C","berries, licorice, cocoa,bitter"
2372,2019,3.25,"3- B,S,C","muted, roasted banana"
2373,2019,2.75,"3- B,S,C","harsh, tobacco"
2374,2015,3.0,"3- B,S,C","sandy, sweet, raisins"
2375,2007,3.5,"3- B,S,C","sandy, sweet, blueberry"
2376,2007,2.5,"4- B,S,C,V","dry, gritty, hint of fruit, sour"
2377,2007,3.0,"4- B,S,C,V","dry, slightly tart, bitter"
2378,2007,2.0,"2- B,S","dry, very bland, mild bitter"
2379,2007,3.0,"3- B,S,C","sandy, sweet, fruity"
2380,2012,3.25,"4- B,S,C,V","sweet, vanilla, cocoa"
2381,2015,3.25,"2- B,S","peanut butter, sour milk"
2382,2019,3.5,"2- B,S","pure, bold, floral"
2383,2018,3.0,"3- B,S,L","floral, vegetal"
2384,2018,3.25,"3- B,S,L","spicy, marshmallow"
2385,2016,3.75,"3- B,S,C","bright fruit, cashew"
2386,2019,2.75,"2- B,S","bland, mild honey, sour"
2387,2020,3.25,"3- B,S,C","strong floral, oily, bold, grassy"
2388,2014,3.25,"2- B,S","waxy, mild fruit, floral"
2389,2012,4.0,"3- B,S,C","smooth, wild berries"
2390,2011,2.75,"3- B,S,C","peanut butter, soapy"
2391,2011,3.0,"3- B,S,C","pronounced fruit, sour"
2392,2012,3.0,"3- B,S,C","sandy, sweet"
2393,2018,3.0,"3- B,S,C","spicy, cocoa, sweet"
2394,2018,3.5,"3- B,S,C","honey, caramel"
2395,2018,2.75,"3- B,S,C","metallic, astringent"
2396,2019,2.75,"3- B,S,C","dull, chewy, sweet"
2397,2019,3.5,"2- B,S","nutty, floral"
2398,2014,3.0,"2- B,S","baked, roasty, coffee"
2399,2012,3.25,"3- B,S*,C","heavy roast, black licorice"
2400,2012,2.75,"3- B,S*,C","sandy, strawberry, coconut"
2401,2020,3.25,"2- B,S","high acidity, toffee, spicy"
2402,2020,3.25,"2- B,S","dominating roast, deep cocoa"
2403,2020,3.75,"2- B,S","bright fruit, heavy roast, smooth"
2404,2021,3.25,"2- B,S","sticky, butterscotch, sl. Hammy"
2405,2018,3.0,"3- B,S,C","powdery, complex, rubber"
2406,2018,3.5,"3- B,S,C","sweet, pungent grape, acidic"
2407,2020,3.0,"2- B,S","very sandy, spicey, sweet"
2408,2020,2.75,"2- B,S","tart, sweet, sour, savory"
2409,2020,2.75,"2- B,S","woody, sweet, unrefined"
2410,2011,3.5,"3- B,S,C","cocoa, mild fruit"
2411,2011,2.75,"2- B,S","roasty, woody, rubber off"
2412,2013,3.25,"2- B,S","roasty, sligt burnt, red fruit"
2413,2013,2.5,"2- B,S","roasty, bitter, caramel, dairy"
2414,2014,3.5,"2- B,S","intense, red berry"
2415,2015,2.75,"2- B,S","spicy, sour, off note"
2416,2015,3.5,"2- B,S","intense, floral"
2417,2017,3.25,"2- B,S","dry, floral, woody"
2418,2016,3.0,"3- B,S,C","coarse, sweet, lemon"
2419,2011,3.75,"3- B,S,C",spicy and rich
2420,2017,2.75,"2- B,S","dry, coarse, hay, off"
2421,2017,3.0,"2- B,S","dry, coarse, sweet, earthy"
2422,2017,3.25,"2- B,S","dry, coarse, sour"
2423,2014,2.75,"2- B,S","creamy, woody,green, rubber"
2424,2014,3.0,"2- B,S","tart, tangy, mild cocoa"
2425,2016,3.0,"2- B,S","sweet, acidic, tart"
2426,2016,3.25,"2- B,S","sandy, sweet, peach"
2427,2014,3.25,"4- B,S,C,V","intense, nutty, mild rubber"
2428,2017,3.75,"3- B,S,C","spice, melon, nutty"
2429,2018,3.75,"3- B,S,C",roasty cocoa
2430,2020,3.5,"3- B,S,C","roasted strawberry, bold"
2431,2006,3.0,"5- B,S,C,V,L","slight bitter, woody"
2432,2006,3.75,"5- B,S,C,V,L","subtle, smooth, earthy, long"
2433,2006,2.5,"5- B,S,C,V,L","nutty, vegetal, sweet"
2434,2006,3.0,"5- B,S,C,V,L","modest, creamy, cocoa"
2435,2006,3.5,"5- B,S,C,V,L","red berry, rich cocoa"
2436,2007,3.0,"5- B,S,C,V,L","creamy, rich, licorice"
2437,2007,3.75,"5- B,S,C,V,L","sandy, vegetal, cocoa"
2438,2007,4.0,"5- B,S,C,V,L","creamy, blueberry, raspberry"
2439,2007,1.5,"5- B,S,C,V,L","creamy, fatty, very bitter"
2440,2007,2.5,"5- B,S,C,V,L","berries, tart, bitter"
2441,2007,2.75,"5- B,S,C,V,L",nutty and bitter dominate
2442,2007,3.25,"5- B,S,C,V,L","creamy, cherry"
2443,2009,3.75,"5- B,S,C,V,L","cocoa dominates, woodsy"
2444,2009,3.75,"5- B,S,C,V,L","rich cocoa, hot spice"
2445,2009,3.5,"5- B,S,C,V,L","creamy, cocoa, bread"
2446,2011,3.25,"5- B,S,C,V,L","intense sweet, nut, orange"
2447,2011,4.0,"5- B,S,C,V,L","creamy, honey,peanut butter"
2448,2012,4.0,"5- B,S,C,V,L","green,unripened fruit,banana"
2449,2013,3.5,"5- B,S,C,V,L","yogurt, lemon, licorice"
2450,2013,3.5,"5- B,S,C,V,L","complex, herbs, fruit, dairy"
2451,2015,4.0,"5- B,S,C,V,L","intense, dark berry, grapes"
2452,2017,3.25,"3- B,S,C","intense, rich, sweet"
2453,2012,2.5,"3- B,S,C","sour vanila, heavy roast"
2454,2012,2.75,"3- B,S,C","oily, caramel ""rolo"", sweet"
2455,2009,2.75,"3- B,S,C","fatty, bland, very astringent"
2456,2009,2.75,"4- B,S,C,V","fatty, sour, spoiled"
2457,2009,2.75,"4- B,S,C,V","fatty, bitter, sour"
2458,2009,3.0,"3- B,S,C","oily, fatty, citrus"
2459,2009,3.0,"3- B,S,C","oily, nutty, fatty"
2460,2009,3.25,"3- B,S,C","sandy, mild citrus, sweet"
2461,2022,3.5,"3- B,S*,C","rich cocoa, fruit, bitter, molasses"
2462,2015,3.25,"2- B,S","peanut butter, coffee, mint"
2463,2015,3.25,"2- B,S","complex, nibs too soft"
2464,2018,2.75,"2- B,S","smokey, earthy, nutty"
2465,2018,3.0,"2- B,S","earthy, sour, intense"
2466,2018,3.25,"2- B,S","dark berry, roasty"
2467,2012,3.25,"3- B,S,C","sweet, fruity, heavy roast"
2468,2013,3.75,"3- B,S,C","mellow fruit, tart, mild bitter"
2469,2014,3.25,"3- B,S,C","intense, cocoa, spicy, fruit"
2470,2014,3.5,"3- B,S,C","spicy, roasty, acidic, dairy"
2471,2014,3.5,"3- B,S,C","spicy, nutmeg, brownie"
2472,2021,2.75,"2- B,S","earthy, harsh, acidic"
2473,2021,3.0,"2- B,S","roasty, berry notes"
2474,2021,3.5,"3- B,S,C","nutty, grassy, cocoa"
2475,2021,3.5,"2- B,S",floral & fruit
2476,2012,3.5,"4- B,S,C,L","spicy, dairy"
2477,2014,3.0,"3- B,S,C","sandy, sweet, nutty"
2478,2007,2.0,"3- B,S,C","bland, mild fruit, strong bitter"
2479,2007,2.0,"3- B,S,C","some fruit, strong bitter"
2480,2007,3.0,"3- B,S,C","cocoa,earthy,very astringent"
2481,2007,3.0,"3- B,S,C","sticky, cocoa, earthy"
2482,2015,2.75,"2- B,S","intense, tart, sour, raisin"
2483,2015,3.0,"2- B,S","mild metallic, brownie, earth"
2484,2015,3.0,"2- B,S","intense, mild bitter, roasty"
2485,2015,3.25,"2- B,S","chalky, peach, bland"
2486,2015,2.75,"2- B,S","creamy, cocoa, pungent"
2487,2016,2.5,"5- B,S,C,V,L","pungent, metallic"
2488,2016,2.5,"5- B,S,C,V,L","nutty, off notes"
2489,2016,3.0,"5- B,S,C,V,L","sweet, simple, cocoa"
2490,2018,2.5,"5- B,S,C,V,L","earthy, vanilla"
2491,2018,2.5,"5- B,S,C,V,L","vanilla, late cocoa notes"
2492,2016,3.5,"2- B,S*","dry, rich, roasty"
2493,2016,3.5,"2- B,S*","grapes, pungent"
2494,2017,3.0,"2- B,S","earthy, roasty"
2495,2018,3.0,"3- B,S,C","nuts, fruit, poor aftertaste"
2496,2018,3.0,"3- B,S,C","creamy, fruit, poor aftertaste"
2497,2021,3.75,"2- B,S","brownie, nutty, roasty"
2498,2021,3.75,"3- B,S,C","complex, mild tobacco, nut, fruit"
2499,2021,3.5,"3- B,S,C","nutty, roasted cherry, coffee"
2500,2021,3.5,"3- B,S,C","nutty, cocoa, yogurt"
2501,2022,4.0,"3- B,S,C","complex, hazelnut, dairy, fruit"
2502,2022,3.75,"3- B,S,C","smooth, toffee, nutty, cocoa"
2503,2022,3.75,"3- B,S,C","creamy, balanced, cocoa, fruity"
2504,2022,3.5,"3- B,S,C","hint of caramel, alcohol, vegetal"
2505,2011,2.5,"3- B,S,C","sticky, dry, vanilla dominates"
2506,2013,2.5,"3- B,S,C","light color, grit, metallic"
2507,2013,2.75,"3- B,S,C","slow develop, bitter, metallic"
2508,2013,3.25,"3- B,S,C","sandy, sweet, coffee"
2509,2013,2.75,"3- B,S,C","mild, metallic"
2510,2009,3.0,"3- B,S,C","sandy, rich, earthy"
2511,2009,3.25,"3- B,S,C","creamy, earthy, nutty"
2512,2010,3.0,"3- B,S,C","dry, mild fruit"
2513,2010,3.5,"3- B,S,C","dry, nutty, cocoa"
2514,2010,3.75,"3- B,S,C","smokey, fruity, sour"
2515,2013,2.25,"3- B,S,C","fruit, strong smoke, bitter"
2516,2014,3.0,"3- B,S,C","mild nutty and fruit, savory"
2517,2016,4.0,"3- B,S,C","rich cocoa, spicy, cinamon"
2518,2016,3.0,"3- B,S,C","nutty, rubber"
2519,2016,3.5,"3- B,S,C","nutty, fig, short length"
2520,2016,3.75,"3- B,S,C","strong malt, choco pudding"
2521,2019,3.5,"3- B,S,C","intense, creamy, nutty"
2522,2019,3.25,"3- B,S,C","flat, molasses, creamy"
2523,2021,3.5,"3- B,S,C","dairy, caramel, brownie, nutty"
2524,2011,4.0,"2- B,S","nutty, tart, coffee"
2525,2011,3.5,"2- B,S","brownie, fruit, fudge"
2526,2012,2.5,"2- B,S","mild fruit, chemical off"
2527,2012,3.0,"2- B,S","roasty, metallic, coffee"
2528,2012,3.25,"3- B,S,C",melon
2529,2013,3.25,"2- B,S","intense, bourbon"
2530,2013,3.5,"2- B,S","creamy, woody, mild metallic"
2531,2014,3.0,"2- B,S","sandy, intense, mild nutty"
2532,2021,3.0,"2- B,S","short, tart, fruit, sweet edge"
2533,2013,3.0,"5- B,S,C,L,Sa","salt noticeable, vanilla"
2534,2019,2.75,"4- B,S,C,L","overly sweet, dirty"
2535,2019,3.25,"4- B,S,C,L","nutty, basic cocoa"
2536,2019,3.0,"4- B,S,C,L","coarse, sweet, candy, licorice"
2537,2020,3.5,"2- B,S","burnt caramel, grapes"
2538,2020,3.25,"2- B,S","sandy, earthy, hint of tang"
2539,2020,3.5,"2- B,S","sandy, roasty, fig, late spiciness"
2540,2017,2.5,"2- B,S","spciy, cardamom, off flavor"
2541,2017,2.75,"2- B,S","sour milk, molasses, sweet"
2542,2021,3.25,"3- B,S,C","nutty, fruity, sweet"
2543,2021,3.5,"3- B,S,C","tart, cherry, cocoa, mild sour"
2544,2021,3.5,"3- B,S,C","sweet, rich, cocoa, fruity"
2545,2021,3.0,"3- B,S,C","sweet, tart, sour"
2546,2015,3.0,"3- B,S,C","heavy smoke, fruit, ham"
2547,2015,3.25,"3- B,S,C","nutty, earthy, hammy"
2548,2015,3.25,"3- B,S,C","sandy, mild sour, mild fruit"
2549,2015,3.25,"3- B,S,C","sandy, nutty, mocha"
2550,2015,3.5,"3- B,S,C","rich base cocoa, sweet"
2551,2015,3.0,"3- B,S,C","very sweet, heavy roast, nuts"
2552,2016,3.5,"3- B,S,C","sticky, mellow choco, dairy"
2553,2016,2.75,"3- B,S,C","sticky, off notes of rubber"
2554,2016,2.75,"3- B,S,C","sticky, strong bitter, spice"
2555,2016,3.0,"3- B,S,C","melon, mild tart, bitter, fatty"
2556,2016,3.5,"3- B,S,C","smoke, tart, burnt cocoa"
2557,2016,3.5,"2- B,S","tobacco, over roasted"
2558,2011,3.5,"4- B,S,C,L","oily, honey, light rum"
2559,2011,3.5,"4- B,S,C,L","toffee, caramel, butterscotch"
2560,2011,3.75,"4- B,S,C,L",intense prune and berry
2561,2016,3.75,"4- B,S,C,L","smokey, dried fruit, balanced"
2562,2016,3.25,"5- B,S,C,V,L","oily, sweet, choco, nutty"
2563,2018,3.0,"3- B,S,C",intense earthy
2564,2018,3.75,"3- B,S,C","large grits, sweet, dried fruit"
2565,2018,3.25,"3- B,S,C","sandy, basic cocoa"
2566,2018,3.0,"3- B,S*,C","fatty, herbal, earthy"
2567,2010,3.0,"4- B,S*,C,Sa","woody, butterscotch"
2568,2011,3.75,"4- B,S*,C,Sa","creamy, fatty, mild nutty"
2569,2011,3.0,"4- B,S*,C,Sa","dairy, salt, caramel"
2570,2011,3.5,"4- B,S*,C,Sa","creamy, masculine, earthy"
2571,2011,3.25,"4- B,S*,C,Sa","oily, subdued, caramel, salt"
2572,2012,3.5,"4- B,S*,C,Sa","oily, earthy, caramel, salty"
2573,2012,3.5,"4- B,S*,C,Sa","dairy, burnt caramel, coffee"
2574,2012,3.0,"4- B,S*,C,Sa","woody, toast, pepper"
2575,2012,3.5,"4- B,S*,C,Sa","butterscotch, pepper"
2576,2012,3.75,"4- B,S*,C,Sa","spice, caramel, toffee, salty"
2577,2012,3.0,"4- B,S*,C,Sa","creamy, nutty, bready"
2578,2012,3.0,"4- B,S*,C,Sa","hint of smoke, fruit"
2579,2012,3.25,"4- B,S*,C,Sa","smooth, intense blueberry"
2580,2012,3.75,"4- B,S*,C,Sa","strawberry, Cadbury egg"
2581,2012,3.25,"4- B,S*,C,Sa","creamy, caramel, salt, sweet"
2582,2012,3.5,"4- B,S*,C,Sa","smooth, spicy, floral"
2583,2014,2.75,"4- B,S*,C,Sa","waxy, cloying, vegetal"
2584,2017,3.75,"3- B,S,C","strong nutty, marshmallow"
2585,2018,3.0,"3- B,S,C","fatty, earthy, cocoa"
2586,2018,3.25,"3- B,S,C","fatty, mild nuts, mild fruit"
2587,2018,3.5,"3- B,S,C","muted, roasty, accessible"
